"","test3$TimeConverted","X_coord","Y_coord","hr","time"
"9831",2019-12-11 11:03:22,-0.134416341781616,51.5198411941528,105,2019-12-11 11:03:22
"9832",2019-12-11 11:03:23,-0.134417533874512,51.519840836525,105,2019-12-11 11:03:23
"9833",2019-12-11 11:03:24,-0.134418845176697,51.5198405981064,105,2019-12-11 11:03:24
"9834",2019-12-11 11:03:25,-0.134420037269592,51.5198402404785,105,2019-12-11 11:03:25
"9835",2019-12-11 11:03:26,-0.134421110153198,51.5198400020599,105,2019-12-11 11:03:26
"9836",2019-12-11 11:03:27,-0.134421706199646,51.5198398828506,105,2019-12-11 11:03:27
"9837",2019-12-11 11:03:32,-0.134298771619797,51.51986802121,105,2019-12-11 11:03:32
"9838",2019-12-11 11:03:37,-0.134175837039948,51.5198961595694,105,2019-12-11 11:03:37
"9839",2019-12-11 11:03:42,-0.134052902460098,51.5199242979288,102,2019-12-11 11:03:42
"9840",2019-12-11 11:03:47,-0.133929967880249,51.5199524362882,102,2019-12-11 11:03:47
"9841",2019-12-11 11:03:51,-0.13383162021637,51.5199749469757,102,2019-12-11 11:03:51
"9842",2019-12-11 11:03:52,-0.13383162021637,51.5199749469757,103,2019-12-11 11:03:52
"9843",2019-12-11 11:03:53,-0.13383162021637,51.5199749469757,103,2019-12-11 11:03:53
"9844",2019-12-11 11:03:54,-0.13383162021637,51.5199749469757,103,2019-12-11 11:03:54
"9845",2019-12-11 11:03:55,-0.13383162021637,51.5199749469757,103,2019-12-11 11:03:55
"9846",2019-12-11 11:03:56,-0.13383162021637,51.5199749469757,103,2019-12-11 11:03:56
"9847",2019-12-11 11:03:57,-0.13383162021637,51.5199749469757,103,2019-12-11 11:03:57
"9848",2019-12-11 11:03:58,-0.13383162021637,51.5199749469757,103,2019-12-11 11:03:58
"9849",2019-12-11 11:03:59,-0.13383162021637,51.5199749469757,103,2019-12-11 11:03:59
"9850",2019-12-11 11:04:00,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:00
"9851",2019-12-11 11:04:01,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:01
"9852",2019-12-11 11:04:02,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:02
"9853",2019-12-11 11:04:03,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:03
"9854",2019-12-11 11:04:04,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:04
"9855",2019-12-11 11:04:05,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:05
"9856",2019-12-11 11:04:06,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:06
"9857",2019-12-11 11:04:07,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:07
"9858",2019-12-11 11:04:08,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:08
"9859",2019-12-11 11:04:09,-0.13383162021637,51.5199749469757,103,2019-12-11 11:04:09
"9860",2019-12-11 11:04:10,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:10
"9861",2019-12-11 11:04:11,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:11
"9862",2019-12-11 11:04:12,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:12
"9863",2019-12-11 11:04:13,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:13
"9864",2019-12-11 11:04:14,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:14
"9865",2019-12-11 11:04:15,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:15
"9866",2019-12-11 11:04:16,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:16
"9867",2019-12-11 11:04:17,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:17
"9868",2019-12-11 11:04:18,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:18
"9869",2019-12-11 11:04:19,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:19
"9870",2019-12-11 11:04:20,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:20
"9871",2019-12-11 11:04:21,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:21
"9872",2019-12-11 11:04:22,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:22
"9873",2019-12-11 11:04:23,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:23
"9874",2019-12-11 11:04:24,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:24
"9875",2019-12-11 11:04:25,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:25
"9876",2019-12-11 11:04:26,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:26
"9877",2019-12-11 11:04:27,-0.13383162021637,51.5199749469757,101,2019-12-11 11:04:27
"9878",2019-12-11 11:04:28,-0.13383162021637,51.5199749469757,100,2019-12-11 11:04:28
"9879",2019-12-11 11:04:29,-0.13383162021637,51.5199749469757,100,2019-12-11 11:04:29
"9880",2019-12-11 11:04:30,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:30
"9881",2019-12-11 11:04:31,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:31
"9882",2019-12-11 11:04:32,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:32
"9883",2019-12-11 11:04:33,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:33
"9884",2019-12-11 11:04:34,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:34
"9885",2019-12-11 11:04:35,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:35
"9886",2019-12-11 11:04:36,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:36
"9887",2019-12-11 11:04:37,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:37
"9888",2019-12-11 11:04:38,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:38
"9889",2019-12-11 11:04:39,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:39
"9890",2019-12-11 11:04:40,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:40
"9891",2019-12-11 11:04:41,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:41
"9892",2019-12-11 11:04:42,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:42
"9893",2019-12-11 11:04:43,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:43
"9894",2019-12-11 11:04:44,-0.13383162021637,51.5199749469757,99,2019-12-11 11:04:44
"9895",2019-12-11 11:04:45,-0.13383162021637,51.5199749469757,100,2019-12-11 11:04:45
"9896",2019-12-11 11:04:46,-0.13383162021637,51.5199749469757,100,2019-12-11 11:04:46
"9897",2019-12-11 11:04:47,-0.13383162021637,51.5199749469757,100,2019-12-11 11:04:47
"9898",2019-12-11 11:04:48,-0.13383162021637,51.5199749469757,100,2019-12-11 11:04:48
"9899",2019-12-11 11:04:49,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:49
"9900",2019-12-11 11:04:50,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:50
"9901",2019-12-11 11:04:51,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:51
"9902",2019-12-11 11:04:52,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:52
"9903",2019-12-11 11:04:53,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:53
"9904",2019-12-11 11:04:54,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:54
"9905",2019-12-11 11:04:55,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:55
"9906",2019-12-11 11:04:56,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:56
"9907",2019-12-11 11:04:57,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:57
"9908",2019-12-11 11:04:58,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:58
"9909",2019-12-11 11:04:59,-0.13383162021637,51.5199749469757,102,2019-12-11 11:04:59
"9910",2019-12-11 11:05:00,-0.13383162021637,51.5199749469757,102,2019-12-11 11:05:00
"9911",2019-12-11 11:05:01,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:01
"9912",2019-12-11 11:05:02,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:02
"9913",2019-12-11 11:05:03,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:03
"9914",2019-12-11 11:05:04,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:04
"9915",2019-12-11 11:05:05,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:05
"9916",2019-12-11 11:05:06,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:06
"9917",2019-12-11 11:05:07,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:07
"9918",2019-12-11 11:05:08,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:08
"9919",2019-12-11 11:05:09,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:09
"9920",2019-12-11 11:05:10,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:10
"9921",2019-12-11 11:05:11,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:11
"9922",2019-12-11 11:05:12,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:12
"9923",2019-12-11 11:05:13,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:13
"9924",2019-12-11 11:05:14,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:14
"9925",2019-12-11 11:05:15,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:15
"9926",2019-12-11 11:05:16,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:16
"9927",2019-12-11 11:05:17,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:17
"9928",2019-12-11 11:05:18,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:18
"9929",2019-12-11 11:05:19,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:19
"9930",2019-12-11 11:05:20,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:20
"9931",2019-12-11 11:05:21,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:21
"9932",2019-12-11 11:05:22,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:22
"9933",2019-12-11 11:05:23,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:23
"9934",2019-12-11 11:05:24,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:24
"9935",2019-12-11 11:05:25,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:25
"9936",2019-12-11 11:05:26,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:26
"9937",2019-12-11 11:05:27,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:27
"9938",2019-12-11 11:05:28,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:28
"9939",2019-12-11 11:05:29,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:29
"9940",2019-12-11 11:05:30,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:30
"9941",2019-12-11 11:05:31,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:31
"9942",2019-12-11 11:05:32,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:32
"9943",2019-12-11 11:05:33,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:33
"9944",2019-12-11 11:05:34,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:34
"9945",2019-12-11 11:05:35,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:35
"9946",2019-12-11 11:05:36,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:36
"9947",2019-12-11 11:05:37,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:37
"9948",2019-12-11 11:05:38,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:38
"9949",2019-12-11 11:05:39,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:39
"9950",2019-12-11 11:05:40,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:40
"9951",2019-12-11 11:05:41,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:41
"9952",2019-12-11 11:05:42,-0.13383162021637,51.5199749469757,103,2019-12-11 11:05:42
"9953",2019-12-11 11:05:43,-0.13383162021637,51.5199749469757,104,2019-12-11 11:05:43
"9954",2019-12-11 11:05:44,-0.13383162021637,51.5199749469757,104,2019-12-11 11:05:44
"9955",2019-12-11 11:05:45,-0.13383162021637,51.5199749469757,104,2019-12-11 11:05:45
"9956",2019-12-11 11:05:46,-0.13383162021637,51.5199749469757,104,2019-12-11 11:05:46
"9957",2019-12-11 11:05:47,-0.13383162021637,51.5199749469757,104,2019-12-11 11:05:47
"9958",2019-12-11 11:05:48,-0.13383162021637,51.5199749469757,105,2019-12-11 11:05:48
"9959",2019-12-11 11:05:49,-0.13383162021637,51.5199749469757,106,2019-12-11 11:05:49
"9960",2019-12-11 11:05:50,-0.13383162021637,51.5199749469757,107,2019-12-11 11:05:50
"9961",2019-12-11 11:05:51,-0.13383162021637,51.5199749469757,107,2019-12-11 11:05:51
"9962",2019-12-11 11:05:52,-0.13383162021637,51.5199749469757,108,2019-12-11 11:05:52
"9963",2019-12-11 11:05:53,-0.13383162021637,51.5199749469757,110,2019-12-11 11:05:53
"9964",2019-12-11 11:05:54,-0.13383162021637,51.5199749469757,111,2019-12-11 11:05:54
"9965",2019-12-11 11:05:55,-0.13383162021637,51.5199749469757,112,2019-12-11 11:05:55
"9966",2019-12-11 11:05:56,-0.13383162021637,51.5199749469757,113,2019-12-11 11:05:56
"9967",2019-12-11 11:05:57,-0.13383162021637,51.5199749469757,114,2019-12-11 11:05:57
"9968",2019-12-11 11:05:58,-0.13383162021637,51.5199749469757,114,2019-12-11 11:05:58
"9969",2019-12-11 11:05:59,-0.13383162021637,51.5199749469757,114,2019-12-11 11:05:59
"9970",2019-12-11 11:06:00,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:00
"9971",2019-12-11 11:06:01,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:01
"9972",2019-12-11 11:06:02,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:02
"9973",2019-12-11 11:06:03,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:03
"9974",2019-12-11 11:06:04,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:04
"9975",2019-12-11 11:06:05,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:05
"9976",2019-12-11 11:06:06,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:06
"9977",2019-12-11 11:06:07,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:07
"9978",2019-12-11 11:06:08,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:08
"9979",2019-12-11 11:06:09,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:09
"9980",2019-12-11 11:06:10,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:10
"9981",2019-12-11 11:06:11,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:11
"9982",2019-12-11 11:06:12,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:12
"9983",2019-12-11 11:06:13,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:13
"9984",2019-12-11 11:06:14,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:14
"9985",2019-12-11 11:06:15,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:15
"9986",2019-12-11 11:06:16,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:16
"9987",2019-12-11 11:06:17,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:17
"9988",2019-12-11 11:06:18,-0.13383162021637,51.5199749469757,114,2019-12-11 11:06:18
"9989",2019-12-11 11:06:19,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:19
"9990",2019-12-11 11:06:20,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:20
"9991",2019-12-11 11:06:21,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:21
"9992",2019-12-11 11:06:22,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:22
"9993",2019-12-11 11:06:23,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:23
"9994",2019-12-11 11:06:24,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:24
"9995",2019-12-11 11:06:25,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:25
"9996",2019-12-11 11:06:26,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:26
"9997",2019-12-11 11:06:27,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:27
"9998",2019-12-11 11:06:28,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:28
"9999",2019-12-11 11:06:29,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:29
"10000",2019-12-11 11:06:30,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:30
"10001",2019-12-11 11:06:31,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:31
"10002",2019-12-11 11:06:32,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:32
"10003",2019-12-11 11:06:33,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:33
"10004",2019-12-11 11:06:34,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:34
"10005",2019-12-11 11:06:35,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:35
"10006",2019-12-11 11:06:36,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:36
"10007",2019-12-11 11:06:37,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:37
"10008",2019-12-11 11:06:38,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:38
"10009",2019-12-11 11:06:39,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:39
"10010",2019-12-11 11:06:40,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:40
"10011",2019-12-11 11:06:41,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:41
"10012",2019-12-11 11:06:42,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:42
"10013",2019-12-11 11:06:43,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:43
"10014",2019-12-11 11:06:44,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:44
"10015",2019-12-11 11:06:45,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:45
"10016",2019-12-11 11:06:46,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:46
"10017",2019-12-11 11:06:47,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:47
"10018",2019-12-11 11:06:48,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:48
"10019",2019-12-11 11:06:49,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:49
"10020",2019-12-11 11:06:50,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:50
"10021",2019-12-11 11:06:51,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:51
"10022",2019-12-11 11:06:52,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:52
"10023",2019-12-11 11:06:53,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:53
"10024",2019-12-11 11:06:54,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:54
"10025",2019-12-11 11:06:55,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:55
"10026",2019-12-11 11:06:56,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:56
"10027",2019-12-11 11:06:57,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:57
"10028",2019-12-11 11:06:58,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:58
"10029",2019-12-11 11:06:59,-0.13383162021637,51.5199749469757,113,2019-12-11 11:06:59
"10030",2019-12-11 11:07:00,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:00
"10031",2019-12-11 11:07:01,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:01
"10032",2019-12-11 11:07:02,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:02
"10033",2019-12-11 11:07:03,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:03
"10034",2019-12-11 11:07:04,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:04
"10035",2019-12-11 11:07:05,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:05
"10036",2019-12-11 11:07:06,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:06
"10037",2019-12-11 11:07:07,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:07
"10038",2019-12-11 11:07:08,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:08
"10039",2019-12-11 11:07:09,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:09
"10040",2019-12-11 11:07:10,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:10
"10041",2019-12-11 11:07:11,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:11
"10042",2019-12-11 11:07:12,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:12
"10043",2019-12-11 11:07:13,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:13
"10044",2019-12-11 11:07:14,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:14
"10045",2019-12-11 11:07:15,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:15
"10046",2019-12-11 11:07:16,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:16
"10047",2019-12-11 11:07:17,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:17
"10048",2019-12-11 11:07:18,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:18
"10049",2019-12-11 11:07:19,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:19
"10050",2019-12-11 11:07:20,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:20
"10051",2019-12-11 11:07:21,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:21
"10052",2019-12-11 11:07:22,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:22
"10053",2019-12-11 11:07:23,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:23
"10054",2019-12-11 11:07:24,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:24
"10055",2019-12-11 11:07:25,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:25
"10056",2019-12-11 11:07:26,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:26
"10057",2019-12-11 11:07:27,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:27
"10058",2019-12-11 11:07:28,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:28
"10059",2019-12-11 11:07:29,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:29
"10060",2019-12-11 11:07:30,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:30
"10061",2019-12-11 11:07:31,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:31
"10062",2019-12-11 11:07:32,-0.13383162021637,51.5199749469757,113,2019-12-11 11:07:32
"10063",2019-12-11 11:07:33,-0.13383150100708,51.5199749469757,113,2019-12-11 11:07:33
"10064",2019-12-11 11:07:34,-0.13383150100708,51.5199749469757,113,2019-12-11 11:07:34
"10065",2019-12-11 11:07:35,-0.13383150100708,51.5199749469757,113,2019-12-11 11:07:35
"10066",2019-12-11 11:07:36,-0.13383150100708,51.5199749469757,113,2019-12-11 11:07:36
"10067",2019-12-11 11:07:37,-0.13383150100708,51.5199749469757,113,2019-12-11 11:07:37
"10068",2019-12-11 11:07:38,-0.13383150100708,51.5199749469757,113,2019-12-11 11:07:38
"10069",2019-12-11 11:07:39,-0.13383150100708,51.5199749469757,113,2019-12-11 11:07:39
"10070",2019-12-11 11:07:40,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:40
"10071",2019-12-11 11:07:41,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:41
"10072",2019-12-11 11:07:42,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:42
"10073",2019-12-11 11:07:43,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:43
"10074",2019-12-11 11:07:44,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:44
"10075",2019-12-11 11:07:45,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:45
"10076",2019-12-11 11:07:46,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:46
"10077",2019-12-11 11:07:47,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:47
"10078",2019-12-11 11:07:48,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:48
"10079",2019-12-11 11:07:49,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:49
"10080",2019-12-11 11:07:50,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:50
"10081",2019-12-11 11:07:51,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:51
"10082",2019-12-11 11:07:52,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:52
"10083",2019-12-11 11:07:53,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:53
"10084",2019-12-11 11:07:54,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:54
"10085",2019-12-11 11:07:55,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:55
"10086",2019-12-11 11:07:56,-0.13383150100708,51.5199748277664,113,2019-12-11 11:07:56
"10087",2019-12-11 11:07:57,-0.133831262588501,51.5199748277664,113,2019-12-11 11:07:57
"10088",2019-12-11 11:07:58,-0.133830904960632,51.5199747085571,114,2019-12-11 11:07:58
"10089",2019-12-11 11:07:59,-0.133829832077026,51.5199743509293,114,2019-12-11 11:07:59
"10090",2019-12-11 11:08:00,-0.133827209472656,51.5199735164642,114,2019-12-11 11:08:00
"10091",2019-12-11 11:08:01,-0.133820056915283,51.5199714899063,114,2019-12-11 11:08:01
"10092",2019-12-11 11:08:02,-0.1338130235672,51.5199693441391,114,2019-12-11 11:08:02
"10093",2019-12-11 11:08:03,-0.133806347846985,51.5199674367905,114,2019-12-11 11:08:03
"10094",2019-12-11 11:08:04,-0.133800268173218,51.5199657678604,114,2019-12-11 11:08:04
"10095",2019-12-11 11:08:05,-0.133794665336609,51.5199642181396,113,2019-12-11 11:08:05
"10096",2019-12-11 11:08:06,-0.133789539337158,51.5199627876282,113,2019-12-11 11:08:06
"10097",2019-12-11 11:08:07,-0.133784890174866,51.5199617147446,113,2019-12-11 11:08:07
"10098",2019-12-11 11:08:08,-0.133780717849731,51.519960641861,113,2019-12-11 11:08:08
"10099",2019-12-11 11:08:09,-0.133776903152466,51.5199598073959,113,2019-12-11 11:08:09
"10100",2019-12-11 11:08:10,-0.133773565292358,51.5199590921402,113,2019-12-11 11:08:10
"10101",2019-12-11 11:08:11,-0.133770704269409,51.5199584960938,113,2019-12-11 11:08:11
"10102",2019-12-11 11:08:12,-0.133768081665039,51.5199581384659,113,2019-12-11 11:08:12
"10103",2019-12-11 11:08:13,-0.133765935897827,51.519957780838,113,2019-12-11 11:08:13
"10104",2019-12-11 11:08:14,-0.133764028549194,51.5199576616287,113,2019-12-11 11:08:14
"10105",2019-12-11 11:08:15,-0.13376247882843,51.5199575424194,113,2019-12-11 11:08:15
"10106",2019-12-11 11:08:16,-0.133761167526245,51.5199575424194,113,2019-12-11 11:08:16
"10107",2019-12-11 11:08:17,-0.13375997543335,51.5199575424194,113,2019-12-11 11:08:17
"10108",2019-12-11 11:08:18,-0.133759021759033,51.5199576616287,113,2019-12-11 11:08:18
"10109",2019-12-11 11:08:19,-0.133758187294006,51.519957780838,113,2019-12-11 11:08:19
"10110",2019-12-11 11:08:20,-0.133757472038269,51.5199580192566,113,2019-12-11 11:08:20
"10111",2019-12-11 11:08:21,-0.133756875991821,51.5199581384659,113,2019-12-11 11:08:21
"10112",2019-12-11 11:08:22,-0.133756399154663,51.5199583768845,113,2019-12-11 11:08:22
"10113",2019-12-11 11:08:23,-0.133755922317505,51.5199584960938,113,2019-12-11 11:08:23
"10114",2019-12-11 11:08:24,-0.133755445480347,51.5199587345123,113,2019-12-11 11:08:24
"10115",2019-12-11 11:08:25,-0.133754968643188,51.5199588537216,113,2019-12-11 11:08:25
